NO_OF_FRAMES	584
NO_OF_CAMERAS	24
NO_OF_MARKERS	49
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:21:09.179	240864.14681330
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_lat_right	cluster_tibia_right_1	cluster_tibia_right_2	cluster_tibia_right_4	cluster_tibia_right_3	calc_med_right	calc_back_right	calc_lat_right	forfoot_med_right	toe_right	forfoot_lat_right	mal_med_right	mal_lat_right	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Mixed
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	cluster_tibia_right_2 X	cluster_tibia_right_2 Y	cluster_tibia_right_2 Z	cluster_tibia_right_4 X	cluster_tibia_right_4 Y	cluster_tibia_right_4 Z	cluster_tibia_right_3 X	cluster_tibia_right_3 Y	cluster_tibia_right_3 Z	calc_med_right X	calc_med_right Y	calc_med_right Z	calc_back_right X	calc_back_right Y	calc_back_right Z	calc_lat_right X	calc_lat_right Y	calc_lat_right Z	forfoot_med_right X	forfoot_med_right Y	forfoot_med_right Z	toe_right X	toe_right Y	toe_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_med_right X	mal_med_right Y	mal_med_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
140	0.69500	0.000	0.000	0.000	921.070	3312.902	1105.936	887.922	3459.830	1380.253	879.191	3515.029	1192.884	998.691	3368.960	917.027	0.000	0.000	0.000	946.861	3526.966	951.186	853.725	3527.801	947.420	1039.375	3449.383	967.598	753.877	3435.935	953.984	1041.317	3436.773	1358.697	753.196	3399.160	1353.650	1074.093	3380.232	728.303	1071.806	3440.174	702.547	1045.303	3397.914	618.993	1058.122	3340.778	650.509	0.000	0.000	0.000	1017.578	3282.692	480.599	0.000	0.000	0.000	1015.430	3394.741	394.447	1002.354	3441.216	326.959	1004.135	3395.325	292.827	902.816	3564.040	144.800	935.073	3582.871	158.971	0.000	0.000	0.000	0.000	0.000	0.000	941.069	3379.126	53.571	1008.567	3442.309	82.189	0.000	0.000	0.000	0.000	0.000	0.000	707.095	3518.336	736.175	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	780.329	3661.735	247.802	0.000	0.000	0.000	878.058	3834.689	105.527	0.000	0.000	0.000	0.000	0.000	0.000	894.103	3629.952	21.447	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	897.750	3485.836	176.592	0.000	0.000	0.000	0.000	0.000	0.000
141	0.70000	0.000	0.000	0.000	921.474	3295.575	1111.006	889.321	3443.781	1384.419	877.304	3498.382	1196.203	999.036	3351.763	921.535	0.000	0.000	0.000	945.963	3508.446	955.201	852.976	3509.169	950.896	1038.528	3431.257	972.156	753.255	3417.639	957.622	1041.173	3420.601	1362.601	753.556	3382.451	1357.520	1073.650	3361.924	732.652	1071.825	3421.976	706.774	1044.488	3379.352	623.370	1057.367	3322.295	655.005	0.000	0.000	0.000	1017.090	3266.214	484.101	1025.085	3336.332	358.174	1014.413	3373.877	390.942	1002.897	3417.498	321.637	1003.142	3369.087	289.561	900.649	3529.165	133.197	933.894	3548.473	145.566	0.000	0.000	0.000	0.000	0.000	0.000	938.306	3339.549	51.637	1006.296	3404.280	76.265	0.000	0.000	0.000	0.000	0.000	0.000	706.640	3502.394	740.502	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	779.591	3656.261	253.996	0.000	0.000	0.000	876.971	3828.589	114.283	0.000	0.000	0.000	0.000	0.000	0.000	894.271	3629.556	21.428	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	896.023	3452.799	168.759	965.931	3230.665	415.952	0.000	0.000	0.000
142	0.70500	0.000	0.000	0.000	921.798	3278.093	1115.491	889.134	3427.477	1387.650	874.634	3482.124	1199.412	1002.344	3336.198	926.148	0.000	0.000	0.000	945.075	3489.931	959.154	852.298	3490.543	954.237	1037.611	3413.235	976.550	753.113	3398.425	960.674	1040.881	3404.651	1365.928	754.036	3365.576	1361.261	1073.566	3343.934	736.956	1071.820	3403.824	710.917	1044.229	3361.264	627.677	1057.015	3304.333	659.404	0.000	0.000	0.000	1020.761	3252.571	488.389	1019.396	3306.898	359.017	1013.694	3353.145	387.221	1001.669	3392.848	315.677	1002.246	3342.922	286.392	898.594	3493.768	121.931	931.883	3513.816	132.936	0.000	0.000	0.000	0.000	0.000	0.000	935.190	3300.085	50.378	1003.721	3366.086	70.839	0.000	0.000	0.000	0.000	0.000	0.000	706.370	3486.299	744.748	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	779.058	3649.968	260.394	0.000	0.000	0.000	875.634	3821.642	123.584	0.000	0.000	0.000	0.000	0.000	0.000	894.454	3628.988	21.527	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	985.077	3450.985	157.369	894.204	3419.407	161.665	965.455	3211.672	419.786	0.000	0.000	0.000
143	0.71000	0.000	0.000	0.000	921.733	3261.355	1120.546	888.898	3411.094	1390.752	872.763	3465.505	1202.755	0.000	0.000	0.000	0.000	0.000	0.000	944.114	3471.499	962.903	851.622	3471.895	957.493	1036.808	3395.235	980.733	753.441	3378.876	964.219	1040.639	3388.618	1369.041	754.648	3348.470	1364.957	1073.207	3325.830	741.043	1071.989	3385.792	715.032	1043.841	3343.296	631.827	1056.153	3286.212	663.483	0.000	0.000	0.000	1019.451	3236.273	490.722	1018.387	3284.751	357.754	1013.796	3332.951	383.527	1000.515	3368.121	309.931	1001.814	3317.093	283.506	896.236	3457.965	111.337	929.270	3478.610	121.056	0.000	0.000	0.000	0.000	0.000	0.000	932.380	3260.879	49.920	1000.907	3327.746	65.961	710.911	3412.985	731.921	0.000	0.000	0.000	706.232	3470.073	749.121	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	778.350	3643.021	266.602	0.000	0.000	0.000	874.343	3814.039	133.319	0.000	0.000	0.000	0.000	0.000	0.000	894.716	3628.210	21.615	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	983.005	3417.303	148.768	893.645	3385.482	154.645	964.955	3193.164	423.163	0.000	0.000	0.000
144	0.71500	0.000	0.000	0.000	923.278	3245.082	1124.167	888.804	3394.633	1393.667	873.220	3447.705	1204.157	0.000	0.000	0.000	0.000	0.000	0.000	943.236	3453.049	966.457	851.000	3453.360	960.552	1036.171	3377.490	984.623	752.789	3360.880	968.489	1040.336	3372.204	1371.698	755.231	3331.501	1368.492	1072.964	3307.886	744.925	1071.701	3367.709	718.957	1043.596	3325.720	635.805	1055.610	3268.454	667.316	0.000	0.000	0.000	1018.509	3220.392	492.658	1017.522	3262.817	356.413	1012.055	3311.845	379.068	999.133	3343.338	304.171	999.938	3290.709	280.355	903.567	3418.917	99.004	927.045	3442.843	109.493	0.000	0.000	0.000	905.065	3264.186	53.421	929.971	3221.999	50.207	998.658	3289.715	61.996	710.790	3397.084	734.844	0.000	0.000	0.000	706.937	3451.745	752.174	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	777.161	3635.726	273.175	0.000	0.000	0.000	872.863	3805.613	143.375	0.000	0.000	0.000	0.000	0.000	0.000	894.640	3627.203	21.634	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	980.852	3383.411	140.697	900.468	3349.080	146.387	965.069	3175.474	426.595	0.000	0.000	0.000
145	0.72000	0.000	0.000	0.000	922.087	3226.768	1129.177	888.976	3378.354	1397.062	872.422	3430.379	1206.701	0.000	0.000	0.000	812.260	3266.726	929.283	942.355	3434.620	969.784	850.306	3434.914	963.445	1035.868	3360.019	988.165	752.622	3341.617	971.495	1040.082	3355.961	1374.444	755.806	3314.467	1371.783	1072.403	3289.861	748.521	1071.793	3349.932	722.774	1042.923	3308.121	639.421	1054.860	3250.904	670.832	0.000	0.000	0.000	1017.393	3204.562	494.034	1016.236	3240.937	354.943	1010.731	3291.057	374.772	997.567	3318.454	298.511	998.622	3264.691	277.611	901.253	3382.217	89.733	925.117	3406.673	98.599	0.000	0.000	0.000	900.982	3227.508	54.131	927.395	3182.845	51.132	996.692	3251.905	58.842	710.610	3381.217	737.772	0.000	0.000	0.000	706.752	3435.449	756.292	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	777.422	3627.284	279.251	0.000	0.000	0.000	871.539	3796.469	153.694	0.000	0.000	0.000	0.000	0.000	0.000	894.335	3625.803	21.711	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	971.754	3341.240	134.028	898.833	3315.139	140.651	964.468	3157.818	429.403	0.000	0.000	0.000
146	0.72500	0.000	0.000	0.000	923.375	3210.111	1132.098	888.891	3361.792	1399.553	871.717	3413.084	1209.008	0.000	0.000	0.000	812.521	3248.643	932.210	941.517	3416.229	972.869	849.673	3416.468	966.335	1035.451	3342.759	991.485	752.159	3322.812	974.028	1039.901	3339.614	1376.915	756.361	3297.342	1374.894	1072.267	3272.248	751.893	1071.613	3332.160	726.407	1043.087	3291.305	642.850	1053.872	3233.550	673.924	0.000	0.000	0.000	1016.658	3189.047	495.069	1015.461	3219.548	353.556	1009.950	3270.651	370.588	995.746	3293.525	293.029	997.481	3239.049	275.119	896.249	3347.864	82.142	930.775	3368.458	86.102	0.000	0.000	0.000	901.206	3186.426	51.428	925.360	3144.367	53.142	994.084	3213.816	56.388	710.351	3365.314	740.589	0.000	0.000	0.000	706.496	3419.074	760.305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	786.182	3616.101	283.216	0.000	0.000	0.000	870.425	3786.829	164.258	0.000	0.000	0.000	0.000	0.000	0.000	893.906	3623.832	22.135	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	969.973	3307.332	127.313	897.241	3280.895	135.716	963.909	3140.625	431.934	0.000	0.000	0.000
147	0.73000	0.000	0.000	0.000	922.826	3192.286	1136.509	888.825	3345.089	1401.839	871.097	3395.716	1211.132	0.000	0.000	0.000	812.268	3230.809	934.678	940.630	3397.906	975.793	849.008	3398.018	968.989	1033.095	3323.688	995.213	752.097	3303.834	976.430	1039.685	3323.200	1379.180	756.837	3280.416	1377.712	1071.329	3254.413	754.774	1071.467	3314.680	729.784	1042.721	3274.653	645.868	1053.101	3216.791	676.562	0.000	0.000	0.000	1015.957	3173.731	495.710	1014.643	3198.382	352.132	1008.367	3250.081	366.320	994.246	3268.869	287.955	996.576	3213.771	272.886	893.578	3311.191	74.563	928.122	3331.970	77.045	0.000	0.000	0.000	899.036	3148.709	52.492	923.481	3106.374	56.057	992.079	3176.423	55.196	710.146	3349.266	743.245	0.000	0.000	0.000	706.276	3402.596	763.902	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	785.870	3606.480	289.011	0.000	0.000	0.000	869.521	3777.011	174.882	0.000	0.000	0.000	0.000	0.000	0.000	892.936	3621.235	22.445	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	968.185	3273.478	121.373	896.234	3246.073	130.538	963.169	3123.687	434.091	0.000	0.000	0.000
148	0.73500	0.000	0.000	0.000	922.162	3174.434	1140.675	888.827	3328.381	1403.873	870.441	3378.556	1213.127	0.000	0.000	0.000	812.385	3213.210	936.548	939.794	3379.628	978.436	847.939	3380.281	972.434	1032.254	3305.929	998.153	751.686	3286.210	978.764	1039.539	3306.660	1381.093	757.158	3263.473	1380.379	1070.241	3236.779	757.144	1071.092	3297.366	732.824	1042.257	3258.553	648.399	1052.007	3200.342	678.606	0.000	0.000	0.000	1015.513	3158.716	496.071	1011.041	3175.700	349.704	1007.089	3229.779	362.179	992.261	3244.143	282.959	992.554	3186.703	269.649	891.030	3274.609	67.708	925.530	3295.425	68.820	962.746	3274.857	62.716	897.062	3111.134	54.379	921.682	3069.070	59.956	990.353	3139.380	55.094	709.838	3333.290	745.726	0.000	0.000	0.000	706.028	3386.249	767.349	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	785.462	3596.168	294.529	0.000	0.000	0.000	868.956	3766.880	185.704	0.000	0.000	0.000	0.000	0.000	0.000	891.918	3618.304	22.635	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	966.129	3239.520	116.069	893.196	3213.579	127.761	962.786	3107.328	436.000	0.000	0.000	0.000
149	0.74000	0.000	0.000	0.000	923.105	3157.699	1142.860	888.820	3311.656	1405.661	869.931	3361.271	1214.861	0.000	0.000	0.000	812.773	3195.560	938.053	936.899	3360.966	980.085	847.281	3361.957	974.809	1031.527	3288.134	1000.722	752.216	3267.963	980.671	1039.438	3290.024	1382.831	757.541	3246.574	1382.528	1069.720	3219.772	759.005	1070.897	3280.593	735.508	1042.116	3243.173	650.546	1050.557	3184.243	679.966	0.000	0.000	0.000	1014.933	3143.911	496.070	1010.797	3155.274	348.377	1005.744	3209.635	358.195	990.371	3219.615	278.221	991.540	3161.807	267.775	888.730	3238.354	61.752	923.103	3258.998	61.587	960.375	3238.482	56.569	894.908	3074.505	57.406	919.791	3032.371	64.697	988.272	3102.572	55.863	709.534	3317.215	748.046	0.000	0.000	0.000	705.775	3369.768	770.441	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	785.186	3585.029	299.763	0.000	0.000	0.000	868.393	3756.227	196.412	0.000	0.000	0.000	0.000	0.000	0.000	891.622	3615.471	22.867	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	955.926	3200.788	108.989	891.245	3180.522	124.996	962.469	3091.494	437.613	0.000	0.000	0.000
150	0.74500	0.000	0.000	0.000	922.651	3140.364	1145.653	888.849	3294.872	1407.184	869.509	3344.019	1216.320	0.000	0.000	0.000	812.811	3178.051	939.227	934.947	3342.883	981.721	846.676	3343.704	977.032	1030.912	3270.334	1002.887	751.734	3249.724	982.305	1039.324	3273.380	1384.241	757.872	3229.704	1384.636	1068.537	3202.838	760.310	1070.319	3263.996	737.698	1041.717	3228.129	652.189	1049.479	3168.767	680.818	0.000	0.000	0.000	1011.610	3127.618	494.928	1009.806	3134.716	346.888	1004.283	3189.690	354.290	988.281	3195.155	273.790	990.968	3137.446	266.244	886.500	3202.412	56.977	920.989	3223.010	55.473	958.164	3202.510	51.413	889.040	3040.281	64.096	918.082	2996.729	70.309	986.802	3066.715	57.731	709.233	3300.968	750.065	0.000	0.000	0.000	705.543	3353.308	773.177	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	784.957	3573.551	304.651	0.000	0.000	0.000	867.942	3745.718	206.774	0.000	0.000	0.000	0.000	0.000	0.000	892.400	3611.982	24.274	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	961.538	3171.551	107.730	892.266	3142.090	118.382	961.878	3075.786	438.829	0.000	0.000	0.000
151	0.75000	0.000	0.000	0.000	921.902	3122.300	1149.142	888.941	3278.087	1408.483	869.116	3326.862	1217.598	0.000	0.000	0.000	813.153	3160.838	940.413	934.410	3324.890	983.688	846.149	3325.530	979.113	1030.417	3252.607	1004.683	750.683	3231.552	984.442	1039.324	3256.630	1385.460	758.253	3212.832	1386.311	1067.510	3186.364	761.239	1069.636	3247.841	739.515	1041.146	3213.326	653.406	1048.399	3153.639	681.274	0.000	0.000	0.000	1010.924	3113.225	494.161	1009.167	3114.624	345.565	1001.128	3168.868	349.964	985.517	3170.229	269.402	990.211	3113.304	264.893	884.670	3166.707	53.241	919.445	3187.757	50.058	957.732	3159.947	48.745	887.271	3004.762	68.181	916.209	2962.073	76.705	984.766	3031.252	60.336	711.402	3280.026	749.104	0.000	0.000	0.000	705.477	3336.636	775.584	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	785.013	3561.541	309.109	0.000	0.000	0.000	867.770	3736.259	216.323	0.000	0.000	0.000	0.000	0.000	0.000	892.165	3609.238	29.803	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	962.381	3135.383	104.080	888.037	3115.410	121.501	961.253	3060.466	439.779	0.000	0.000	0.000
152	0.75500	0.000	0.000	0.000	922.403	3105.841	1150.365	888.759	3261.257	1409.469	868.849	3309.682	1218.610	0.000	0.000	0.000	812.929	3143.524	940.869	933.965	3306.960	985.476	845.616	3307.561	980.976	1030.027	3234.841	1006.112	750.263	3213.557	985.822	1039.289	3239.857	1386.402	758.527	3196.079	1387.759	1066.602	3170.211	761.737	1069.138	3232.030	740.972	1040.897	3198.975	654.243	1047.415	3138.736	681.288	0.000	0.000	0.000	1009.587	3098.735	492.931	1010.875	3096.350	345.129	1000.607	3149.753	346.679	984.963	3147.306	266.166	991.849	3091.222	264.697	883.064	3130.994	50.135	917.944	3152.680	45.681	956.119	3125.665	45.247	885.704	2970.811	73.050	914.530	2928.906	83.905	983.010	2996.739	63.757	708.711	3268.182	753.208	0.000	0.000	0.000	705.469	3319.898	777.464	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	785.123	3549.242	313.290	0.000	0.000	0.000	856.247	3728.901	229.245	0.000	0.000	0.000	0.000	0.000	0.000	892.259	3604.853	36.258	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	959.299	3107.158	103.079	886.496	3084.087	120.740	960.520	3045.186	440.306	0.000	0.000	0.000
153	0.76000	0.000	0.000	0.000	921.895	3087.873	1152.639	888.926	3244.449	1410.270	868.663	3292.547	1219.411	0.000	0.000	0.000	812.329	3126.438	941.668	925.409	3285.391	983.181	845.214	3289.648	982.627	1029.813	3217.017	1007.112	749.809	3195.699	986.946	1039.257	3223.174	1387.234	759.325	3179.755	1389.582	1065.590	3154.213	761.877	1068.099	3216.175	741.996	1040.134	3184.522	654.736	1046.465	3123.901	680.920	0.000	0.000	0.000	1009.167	3084.698	491.605	1010.049	3076.748	343.931	999.503	3130.292	343.262	983.565	3123.909	262.908	991.041	3067.942	263.931	881.794	3096.950	47.858	916.628	3118.271	42.262	954.642	3091.393	42.828	883.839	2937.953	78.394	912.350	2896.640	91.417	981.086	2963.119	67.809	711.414	3245.560	750.618	0.000	0.000	0.000	705.431	3303.167	778.980	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	785.272	3536.925	317.198	0.000	0.000	0.000	855.394	3720.341	238.370	0.000	0.000	0.000	0.000	0.000	0.000	892.625	3599.376	43.374	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	958.084	3075.571	101.791	885.575	3053.214	119.956	959.621	3030.026	440.388	0.000	0.000	0.000
154	0.76500	0.000	0.000	0.000	921.130	3069.900	1154.796	889.341	3227.572	1410.849	868.569	3275.452	1219.945	0.000	0.000	0.000	812.803	3109.466	941.780	933.240	3271.468	988.042	844.897	3271.928	984.054	1029.607	3199.279	1007.776	749.209	3178.345	987.967	1039.297	3206.256	1387.691	759.596	3162.807	1390.452	1064.486	3138.330	761.647	1067.428	3200.634	742.745	1042.177	3171.792	655.396	1045.851	3109.115	680.179	0.000	0.000	0.000	1008.425	3070.556	489.817	1009.384	3057.572	343.009	998.157	3110.875	340.102	982.263	3100.964	260.005	990.454	3045.311	263.500	880.796	3063.972	46.343	915.553	3084.705	39.692	951.397	3061.562	42.911	881.670	2906.883	84.363	910.061	2865.759	99.263	979.230	2930.671	72.383	710.368	3230.855	752.693	0.000	0.000	0.000	705.561	3286.119	779.835	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	785.645	3524.356	320.936	0.000	0.000	0.000	853.962	3711.534	247.591	0.000	0.000	0.000	0.000	0.000	0.000	893.414	3593.216	51.103	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	956.915	3044.774	101.092	884.541	3023.218	120.470	958.659	3014.704	439.995	0.000	0.000	0.000
155	0.77000	0.000	0.000	0.000	920.861	3053.429	1155.665	889.520	3210.709	1411.150	868.728	3258.244	1220.091	0.000	0.000	0.000	812.443	3091.976	941.782	936.313	3254.526	990.147	844.622	3254.428	985.176	1029.529	3181.616	1008.086	748.173	3161.525	988.977	1039.403	3189.263	1387.936	759.754	3146.005	1391.013	1063.290	3122.337	761.079	1066.245	3184.763	743.047	1041.631	3157.461	655.220	1044.815	3094.093	678.936	0.000	0.000	0.000	1007.832	3056.575	487.881	1008.700	3038.543	342.296	997.744	3091.806	337.294	981.347	3078.518	257.605	989.854	3023.166	263.320	879.834	3032.152	45.538	914.597	3052.250	37.799	950.342	3029.102	41.959	879.920	2876.658	90.436	907.618	2836.275	107.295	977.440	2899.623	77.416	711.087	3211.807	751.639	0.000	0.000	0.000	705.732	3269.031	780.162	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	785.979	3511.675	324.628	0.000	0.000	0.000	852.700	3701.975	256.760	0.000	0.000	0.000	0.000	0.000	0.000	898.802	3588.663	61.396	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	955.883	3014.950	101.050	882.577	2996.367	123.331	957.746	2999.514	439.426	0.000	0.000	0.000
156	0.77500	0.000	0.000	0.000	920.627	3036.522	1155.564	889.664	3193.851	1411.180	868.734	3241.271	1220.177	0.000	0.000	0.000	812.086	3075.295	941.623	936.327	3237.284	990.750	844.514	3237.098	985.959	1029.556	3163.975	1008.044	747.758	3144.460	989.519	1039.494	3172.179	1387.961	759.881	3129.066	1391.444	1062.018	3106.216	760.104	1065.308	3169.004	743.053	1041.100	3143.159	654.689	1044.699	3079.438	677.456	0.000	0.000	0.000	1007.277	3042.761	485.968	1007.913	3019.589	341.752	997.393	3072.802	334.809	980.915	3056.538	255.854	989.247	3001.373	263.477	879.053	3001.700	45.242	913.809	3021.119	36.611	949.507	2998.092	41.612	877.080	2848.194	96.321	905.191	2808.427	115.280	975.060	2869.480	82.275	711.354	3194.101	751.469	0.000	0.000	0.000	705.901	3251.736	780.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	786.367	3498.639	328.300	0.000	0.000	0.000	851.815	3691.502	266.035	0.000	0.000	0.000	0.000	0.000	0.000	899.380	3582.078	68.640	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	954.915	2986.262	101.525	881.580	2969.181	124.713	956.945	2984.391	438.697	0.000	0.000	0.000
157	0.78000	0.000	0.000	0.000	920.237	3019.465	1157.059	889.532	3176.952	1410.994	868.840	3224.293	1219.999	0.000	0.000	0.000	809.395	3057.134	941.933	936.439	3220.164	990.928	844.434	3220.039	986.423	1029.572	3146.516	1007.733	747.422	3127.686	989.880	1039.693	3154.908	1387.655	759.554	3111.546	1391.006	1061.010	3090.192	758.710	1064.514	3153.333	742.618	1040.736	3128.780	653.713	1044.494	3064.679	675.559	0.000	0.000	0.000	1006.732	3028.871	484.017	1007.211	3000.638	341.434	996.530	3053.319	332.482	978.765	3033.597	253.807	988.448	2979.896	263.763	878.244	2972.824	45.439	913.035	2991.445	35.915	948.590	2968.320	41.702	875.848	2821.453	100.824	902.638	2782.257	122.907	973.441	2841.513	87.348	710.810	3178.437	752.461	0.000	0.000	0.000	705.377	3236.093	780.367	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	786.598	3485.205	332.031	0.000	0.000	0.000	850.690	3680.281	275.562	0.000	0.000	0.000	908.435	3600.923	103.650	900.015	3575.378	75.965	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	954.200	2959.013	102.420	881.871	2940.148	123.215	956.193	2969.251	438.068	0.000	0.000	0.000
